engine,track,schema_id,input,candidate_index,candidate_count,page_size,page_no,is_last_page,highlighted_index,composition_preedit,text,comment
librime-1.17.0,track-a-comparison,luna_pinyin,ceshiyixiachangjushuruxingnengzenyang,2,5,5,0,0,0,ce shi yi xia chang ju shu ru xing neng zen yang,測試儀,
librime-1.17.0,track-a-comparison,luna_pinyin,ceshiyixiachangjushuruxingnengzenyang,3,5,5,0,0,0,ce shi yi xia chang ju shu ru xing neng zen yang,測試,
librime-1.17.0,track-a-comparison,luna_pinyin,ceshiyixiachangjushuruxingnengzenyang,4,5,5,0,0,0,ce shi yi xia chang ju shu ru xing neng zen yang,側室,
librime-1.17.0,track-a-comparison,luna_pinyin,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,0,5,5,0,0,0,zhe ge yin qing qi shi ying gai zhi chi chao chang ju zi shu ru cai neng yong,這個引擎其實應該支持超長句子輸入才能用,
librime-1.17.0,track-a-comparison,luna_pinyin,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,1,5,5,0,0,0,zhe ge yin qing qi shi ying gai zhi chi chao chang ju zi shu ru cai neng yong,這個,
librime-1.17.0,track-a-comparison,luna_pinyin,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,2,5,5,0,0,0,zhe ge yin qing qi shi ying gai zhi chi chao chang ju zi shu ru cai neng yong,這歌,
librime-1.17.0,track-a-comparison,luna_pinyin,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,3,5,5,0,0,0,zhe ge yin qing qi shi ying gai zhi chi chao chang ju zi shu ru cai neng yong,這格,
librime-1.17.0,track-a-comparison,luna_pinyin,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,4,5,5,0,0,0,zhe ge yin qing qi shi ying gai zhi chi chao chang ju zi shu ru cai neng yong,這,
librime-1.17.0,track-a-comparison,luna_pinyin,cszysmsrsd,0,5,5,0,0,0,c s z y s m s r s d,重商主義什麼是認識到,
librime-1.17.0,track-a-comparison,luna_pinyin,cszysmsrsd,1,5,5,0,0,0,c s z y s m s r s d,重商主義,
librime-1.17.0,track-a-comparison,luna_pinyin,cszysmsrsd,2,5,5,0,0,0,c s z y s m s r s d,催生作用,
librime-1.17.0,track-a-comparison,luna_pinyin,cszysmsrsd,3,5,5,0,0,0,c s z y s m s r s d,產生爭議,
librime-1.17.0,track-a-comparison,luna_pinyin,cszysmsrsd,4,5,5,0,0,0,c s z y s m s r s d,測試資源,
librime-1.17.0,track-a-comparison,luna_pinyin,zybfshmsru,0,5,5,0,0,0,z y b f sh m s ru,自有辦法什麼收入,
librime-1.17.0,track-a-comparison,luna_pinyin,zybfshmsru,1,5,5,0,0,0,z y b f sh m s ru,自有辦法,
librime-1.17.0,track-a-comparison,luna_pinyin,zybfshmsru,2,5,5,0,0,0,z y b f sh m s ru,重要部分,
librime-1.17.0,track-a-comparison,luna_pinyin,zybfshmsru,3,5,5,0,0,0,z y b f sh m s ru,晝夜不分,
librime-1.17.0,track-a-comparison,luna_pinyin,zybfshmsru,4,5,5,0,0,0,z y b f sh m s ru,主要部分,
librime-1.17.0,track-a-comparison,luna_pinyin,zh,0,5,5,0,0,0,zh,中,
librime-1.17.0,track-a-comparison,luna_pinyin,zh,1,5,5,0,0,0,zh,這,
librime-1.17.0,track-a-comparison,luna_pinyin,zh,2,5,5,0,0,0,zh,之後,
librime-1.17.0,track-a-comparison,luna_pinyin,zh,3,5,5,0,0,0,zh,最後,
librime-1.17.0,track-a-comparison,luna_pinyin,zh,4,5,5,0,0,0,zh,着,
librime-1.17.0,track-a-comparison,luna_pinyin,j,0,5,5,0,0,0,j,就,
librime-1.17.0,track-a-comparison,luna_pinyin,j,1,5,5,0,0,0,j,將,
librime-1.17.0,track-a-comparison,luna_pinyin,j,2,5,5,0,0,0,j,及,
librime-1.17.0,track-a-comparison,luna_pinyin,j,3,5,5,0,0,0,j,叫,
librime-1.17.0,track-a-comparison,luna_pinyin,j,4,5,5,0,0,0,j,家,
librime-1.17.0,track-a-comparison,luna_pinyin,yi,0,5,5,0,0,0,yi,一,
librime-1.17.0,track-a-comparison,luna_pinyin,yi,1,5,5,0,0,0,yi,以,
librime-1.17.0,track-a-comparison,luna_pinyin,yi,2,5,5,0,0,0,yi,已,
librime-1.17.0,track-a-comparison,luna_pinyin,yi,3,5,5,0,0,0,yi,億,
librime-1.17.0,track-a-comparison,luna_pinyin,yi,4,5,5,0,0,0,yi,易,
librime-1.17.0,track-a-comparison,luna_pinyin,che,0,5,5,0,0,0,che,車,
librime-1.17.0,track-a-comparison,luna_pinyin,che,1,5,5,0,0,0,che,扯,
librime-1.17.0,track-a-comparison,luna_pinyin,che,2,5,5,0,0,0,che,撤,
librime-1.17.0,track-a-comparison,luna_pinyin,che,3,5,5,0,0,0,che,徹,
librime-1.17.0,track-a-comparison,luna_pinyin,che,4,5,5,0,0,0,che,澈,
librime-1.17.0,track-a-comparison,luna_pinyin,chuang,0,5,5,0,0,0,chuang,牀,
librime-1.17.0,track-a-comparison,luna_pinyin,chuang,1,5,5,0,0,0,chuang,創,
librime-1.17.0,track-a-comparison,luna_pinyin,chuang,2,5,5,0,0,0,chuang,撞,
librime-1.17.0,track-a-comparison,luna_pinyin,chuang,3,5,5,0,0,0,chuang,窗,
librime-1.17.0,track-a-comparison,luna_pinyin,chuang,4,5,5,0,0,0,chuang,闖,
librime-1.17.0,track-a-comparison,luna_pinyin,b,0,5,5,0,0,0,b,不,
librime-1.17.0,track-a-comparison,luna_pinyin,b,1,5,5,0,0,0,b,吧,
librime-1.17.0,track-a-comparison,luna_pinyin,b,2,5,5,0,0,0,b,把,
librime-1.17.0,track-a-comparison,luna_pinyin,b,3,5,5,0,0,0,b,被,
librime-1.17.0,track-a-comparison,luna_pinyin,b,4,5,5,0,0,0,b,比,
librime-1.17.0,track-a-comparison,luna_pinyin,ceshi,0,5,5,0,0,0,ce shi,測試,
librime-1.17.0,track-a-comparison,luna_pinyin,ceshi,1,5,5,0,0,0,ce shi,側室,
librime-1.17.0,track-a-comparison,luna_pinyin,ceshi,2,5,5,0,0,0,ce shi,側視,
librime-1.17.0,track-a-comparison,luna_pinyin,ceshi,3,5,5,0,0,0,ce shi,測時,
librime-1.17.0,track-a-comparison,luna_pinyin,ceshi,4,5,5,0,0,0,ce shi,策士,
librime-1.17.0,track-a-comparison,luna_pinyin,zhongdengchangdu,0,5,5,0,0,0,zhong deng chang du,中等長度,
librime-1.17.0,track-a-comparison,luna_pinyin,zhongdengchangdu,1,5,5,0,0,0,zhong deng chang du,中等,
librime-1.17.0,track-a-comparison,luna_pinyin,zhongdengchangdu,2,5,5,0,0,0,zhong deng chang du,中,
librime-1.17.0,track-a-comparison,luna_pinyin,zhongdengchangdu,3,5,5,0,0,0,zhong deng chang du,種,
librime-1.17.0,track-a-comparison,luna_pinyin,zhongdengchangdu,4,5,5,0,0,0,zhong deng chang du,重,
librime-1.17.0,track-a-comparison,luna_pinyin,dazisudu,0,5,5,0,0,0,da zi su du,打字速度,
librime-1.17.0,track-a-comparison,luna_pinyin,dazisudu,1,5,5,0,0,0,da zi su du,打字,
librime-1.17.0,track-a-comparison,luna_pinyin,dazisudu,2,5,5,0,0,0,da zi su du,大字,
librime-1.17.0,track-a-comparison,luna_pinyin,dazisudu,3,5,5,0,0,0,da zi su du,達孜,
librime-1.17.0,track-a-comparison,luna_pinyin,dazisudu,4,5,5,0,0,0,da zi su du,韃子,
